,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,_strategy,_equity_curve
0,2004-08-19,2013-03-01,3116 days,66.9925512104283,459.3519999999959,10000.0,-95.40648000000004,703.4582419772772,-30.330127477978273,21.73123669048301,0.0,0.0,0.0,-95.57814500000003,-95.57814500000003,3115 days,3115 days,378,39.94708994708995,20.434293429342954,-13.790276115764755,-0.8656606648323018,42 days,7 days,0.720118875672335,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23   9878.500     0.012150              NaT
2004-08-24   9470.800     0.052920              NaT
2004-08-25   9572.500     0.042750              NaT
...               ...          ...              ...
2013-02-25    459.352     0.954065              NaT
2013-02-26    459.352     0.954065              NaT
2013-02-27    459.352     0.954065              NaT
2013-02-28    459.352     0.954065              NaT
2013-03-01    459.352     0.954065        3115 days

[2148 rows x 3 columns]"
1,2004-08-19,2013-03-01,3116 days,99.4413407821229,725.2079999999955,10972.780499999997,-92.74792000000005,703.4582419772772,-26.4959526736255,24.620710779613834,0.0,0.0,0.0,-94.52362598522775,-68.14318549261391,2935 days,1557 days,458,42.5764192139738,20.434293429342954,-13.790276115764755,-0.5711146590395844,56 days,8 days,0.8208769305564553,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23   9878.500     0.012150              NaT
2004-08-24   9470.800     0.052920              NaT
2004-08-25   9572.500     0.042750              NaT
...               ...          ...              ...
2013-02-25    725.208     0.933908              NaT
2013-02-26    725.208     0.933908              NaT
2013-02-27    725.208     0.933908              NaT
2013-02-28    725.208     0.933908              NaT
2013-03-01    725.208     0.933908        2935 days

[2148 rows x 3 columns]"
2,2004-08-19,2013-03-01,3116 days,96.46182495344506,5777.943500000002,20679.09699999999,-42.22056499999998,703.4582419772772,-6.232655889829964,32.79754191138837,0.0,0.0,0.0,-80.72224817166824,-15.163625782240691,1453 days,153 days,549,54.826958105646625,14.503311258278151,-20.434293429342954,0.3175603217691281,56 days,9 days,1.2224009714812274,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.0000     0.000000              NaT
2004-08-20  10000.0000     0.000000              NaT
2004-08-23  10000.0000     0.000000              NaT
2004-08-24  10000.0000     0.000000              NaT
2004-08-25  10000.0000     0.000000              NaT
...                ...          ...              ...
2013-02-25   5670.0035     0.725810              NaT
2013-02-26   5665.5235     0.726027              NaT
2013-02-27   5733.0735     0.722760              NaT
2013-02-28   5743.0135     0.722279              NaT
2013-03-01   5777.9435     0.720590        1453 days

[2148 rows x 3 columns]"
3,2004-08-19,2013-03-01,3116 days,77.56052141527002,77171.0055,77233.7055,671.710055,703.4582419772772,27.090981512204326,38.95466807522873,0.6954489115370355,1.361011206600981,0.4170649032216201,-64.956272520032,-6.623827000987798,1169 days,58 days,270,58.14814814814815,13.315684976836529,-9.558305510460396,0.7407894126728154,48 days,9 days,1.4496798129713797,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.0000     0.000000              NaT
2004-08-20  10000.0000     0.000000              NaT
2004-08-23  10000.0000     0.000000              NaT
2004-08-24  10000.0000     0.000000              NaT
2004-08-25  10000.0000     0.000000              NaT
...                ...          ...              ...
2013-02-25  75706.1055     0.019779              NaT
2013-02-26  75645.3055     0.020566              NaT
2013-02-27  76562.0555     0.008696              NaT
2013-02-28  76696.9555     0.006950              NaT
2013-03-01  77171.0055     0.000812          10 days

[2148 rows x 3 columns]"
4,2004-08-19,2013-03-01,3116 days,99.90689013035382,122979.86500000028,212714.36200000017,1129.798650000003,703.4582419772772,34.23248231364375,51.115686745906494,0.6697060040259597,1.4088487328772075,0.48984157772943326,-69.88480331196438,-7.4690946035151615,844 days,44 days,573,55.846422338568935,16.824918691201198,-13.435427849700021,0.6089511110348056,48 days,9 days,1.396082291110677,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  120636.025     0.432873              NaT
2013-02-26  120538.745     0.433330              NaT
2013-02-27  122005.545     0.426435              NaT
2013-02-28  122221.385     0.425420              NaT
2013-03-01  122979.865     0.421854         844 days

[2148 rows x 3 columns]"
5,2004-08-19,2013-03-01,3116 days,66.57355679702049,554.507999999997,11226.030000000002,-94.45492000000004,703.4582419772772,-28.77421739302557,22.20907191449737,0.0,0.0,0.0,-96.06232568414661,-70.57628534207329,2935 days,1557 days,397,41.30982367758186,20.434293429342954,-13.790276115764755,-0.7735999638792013,42 days,7 days,0.7444254921384345,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23   9878.500     0.012150              NaT
2004-08-24   9470.800     0.052920              NaT
2004-08-25   9572.500     0.042750              NaT
...               ...          ...              ...
2013-02-25    554.508     0.950605              NaT
2013-02-26    554.508     0.950605              NaT
2013-02-27    554.508     0.950605              NaT
2013-02-28    554.508     0.950605              NaT
2013-03-01    554.508     0.950605        2935 days

[2148 rows x 3 columns]"
6,2004-08-19,2013-03-01,3116 days,99.58100558659217,893.070999999993,10262.11,-91.06929000000007,703.4582419772772,-24.678391632774964,26.146794593101557,0.0,0.0,0.0,-91.30382543161208,-46.271488497357474,3101 days,1552 days,473,43.12896405919662,13.790276115764755,-20.434293429342954,-0.6222772557450851,56 days,8 days,0.8099989966594284,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23  10000.000     0.000000              NaT
2004-08-24  10000.000     0.000000              NaT
2004-08-25  10000.000     0.000000              NaT
...               ...          ...              ...
2013-02-25    908.491     0.911471              NaT
2013-02-26    909.131     0.911409              NaT
2013-02-27    899.481     0.912349              NaT
2013-02-28    898.061     0.912488              NaT
2013-03-01    893.071     0.912974        3101 days

[2148 rows x 3 columns]"
7,2004-08-19,2013-03-01,3116 days,99.90689013035382,36374.52549999999,56236.272500000014,263.74525499999993,703.4582419772772,16.35682609036695,45.03156816764838,0.36323021284695206,0.6383646226666915,0.19526136628369226,-83.76888066327656,-8.615275851953859,1942 days,90 days,428,52.570093457943926,20.434293429342954,-13.790276115764755,0.40558597003281793,56 days,8 days,1.2625048813642696,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.0000     0.000000              NaT
2004-08-20  10000.0000     0.000000              NaT
2004-08-23   9878.5000     0.012150              NaT
2004-08-24   9470.8000     0.052920              NaT
2004-08-25   9572.5000     0.042750              NaT
...                ...          ...              ...
2013-02-25  35680.6255     0.365523              NaT
2013-02-26  35651.8255     0.366035              NaT
2013-02-27  36086.0755     0.358313              NaT
2013-02-28  36149.9755     0.357177              NaT
2013-03-01  36374.5255     0.353184        1942 days

[2148 rows x 3 columns]"
8,2004-08-19,2013-03-01,3116 days,86.87150837988827,611.361999999992,10000.0,-93.88638000000007,703.4582419772772,-27.953907451538385,23.52445415242054,0.0,0.0,0.0,-94.92526000000008,-94.92526000000008,3115 days,3115 days,440,41.590909090909086,20.434293429342954,-13.315684976836529,-0.6683197600767743,56 days,7 days,0.7830819549992023,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23   9878.500     0.012150              NaT
2004-08-24   9470.800     0.052920              NaT
2004-08-25   9572.500     0.042750              NaT
...               ...          ...              ...
2013-02-25    611.362     0.938864              NaT
2013-02-26    611.362     0.938864              NaT
2013-02-27    611.362     0.938864              NaT
2013-02-28    611.362     0.938864              NaT
2013-03-01    611.362     0.938864        3115 days

[2148 rows x 3 columns]"
9,2004-08-19,2013-03-01,3116 days,99.90689013035382,266597.5060000004,280752.72800000024,2565.9750600000043,703.4582419772772,46.98709447217535,55.91738993306367,0.8402948443842176,1.908560643359475,0.9437843454510235,-49.785837939196554,-5.984633151486037,560 days,38 days,593,55.98650927487352,13.790276115764755,-20.434293429342954,0.5621521797795515,58 days,9 days,1.348282485634904,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  261508.906     0.068544              NaT
2013-02-26  261297.706     0.069296              NaT
2013-02-27  264482.206     0.057953              NaT
2013-02-28  264950.806     0.056284              NaT
2013-03-01  266597.506     0.050419         560 days

[2148 rows x 3 columns]"
10,2004-08-19,2013-03-01,3116 days,68.99441340782123,453.1709999999932,15455.096999999998,-95.46829000000007,703.4582419772772,-30.440768904212955,22.217624121742883,0.0,0.0,0.0,-97.13293937915762,-23.719193447113476,2935 days,518 days,395,38.734177215189874,20.434293429342954,-14.157538813220283,-0.9398041613134955,42 days,7 days,0.6940259905286038,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23  10121.500     0.000000              NaT
2004-08-24  10594.990     0.000000              NaT
2004-08-25  10483.930     0.010482              NaT
...               ...          ...              ...
2013-02-25    453.171     0.970678              NaT
2013-02-26    453.171     0.970678              NaT
2013-02-27    453.171     0.970678              NaT
2013-02-28    453.171     0.970678              NaT
2013-03-01    453.171     0.970678        2935 days

[2148 rows x 3 columns]"
11,2004-08-19,2013-03-01,3116 days,78.39851024208566,101168.6735000001,101251.17350000009,911.686735000001,703.4582419772772,31.192929883336863,40.56369753225588,0.7689863543266127,1.5650532773209738,0.5428268620501941,-57.46386567076799,-5.983121019434717,778 days,48 days,277,59.56678700361011,13.315684976836529,-13.790276115764755,0.8668388365724145,48 days,9 days,1.5266685252954662,GeneticStrategy,"                 Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.0000     0.000000              NaT
2004-08-20   10000.0000     0.000000              NaT
2004-08-23   10121.5000     0.000000              NaT
2004-08-24   10594.9900     0.000000              NaT
2004-08-25   10483.9300     0.010482              NaT
...                 ...          ...              ...
2013-02-25   99241.1735     0.019852              NaT
2013-02-26   99161.1735     0.020642              NaT
2013-02-27  100367.4235     0.008728              NaT
2013-02-28  100544.9235     0.006975              NaT
2013-03-01  101168.6735     0.000815          10 days

[2148 rows x 3 columns]"
12,2004-08-19,2013-03-01,3116 days,99.90689013035382,1067.2959999999873,10000.0,-89.32704000000012,703.4582419772772,-23.086973268162623,24.612154510394372,0.0,0.0,0.0,-92.33410000000012,-92.33410000000012,3115 days,3115 days,464,43.31896551724138,20.434293429342954,-13.790276115764755,-0.5022624529829045,56 days,8 days,0.8446722607239475,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23   9878.500     0.012150              NaT
2004-08-24   9470.800     0.052920              NaT
2004-08-25   9572.500     0.042750              NaT
...               ...          ...              ...
2013-02-25   1082.716     0.891728              NaT
2013-02-26   1083.356     0.891664              NaT
2013-02-27   1073.706     0.892629              NaT
2013-02-28   1072.286     0.892771              NaT
2013-03-01   1067.296     0.893270        3115 days

[2148 rows x 3 columns]"
13,2004-08-19,2013-03-01,3116 days,99.90689013035382,244225.8760000004,259738.6775000003,2342.258760000004,703.4582419772772,45.4834356636536,55.693526853736465,0.8166736465281356,1.8191824759853878,0.8408575501798501,-54.09172535101243,-6.329684577162769,584 days,42 days,608,55.26315789473685,13.790276115764755,-20.434293429342954,0.5838558855279175,58 days,9 days,1.3710334820025079,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.000     0.000000              NaT
2004-08-20   10000.000     0.000000              NaT
2004-08-23   10121.500     0.000000              NaT
2004-08-24   10594.990     0.000000              NaT
2004-08-25   10483.930     0.010482              NaT
...                ...          ...              ...
2013-02-25  239569.036     0.077654              NaT
2013-02-26  239375.756     0.078398              NaT
2013-02-27  242290.056     0.067178              NaT
2013-02-28  242718.896     0.065527              NaT
2013-03-01  244225.876     0.059725         584 days

[2148 rows x 3 columns]"
14,2004-08-19,2013-03-01,3116 days,99.90689013035382,184562.7905,184713.2705,1745.6279049999998,703.4582419772772,40.78035333321468,53.52305282152966,0.7619212878083585,1.6306641203365562,0.8602884089612047,-47.40311842915194,-6.161115732702969,532 days,41 days,599,55.926544240400666,13.790276115764755,-20.434293429342954,0.5466966651038963,58 days,9 days,1.3407900494684475,GeneticStrategy,"                 Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.0000     0.000000              NaT
2004-08-20   10000.0000     0.000000              NaT
2004-08-23   10121.5000     0.000000              NaT
2004-08-24   10594.9900     0.000000              NaT
2004-08-25   10483.9300     0.010482              NaT
...                 ...          ...              ...
2013-02-25  181047.0305     0.019848              NaT
2013-02-26  180901.1105     0.020638              NaT
2013-02-27  183101.3105     0.008727              NaT
2013-02-28  183425.0705     0.006974              NaT
2013-03-01  184562.7905     0.000815          10 days

[2148 rows x 3 columns]"
15,2004-08-19,2013-03-01,3116 days,99.90689013035382,71538.7165,71596.7965,615.3871649999999,703.4582419772772,25.966026562537103,46.94287472161719,0.5531409551826989,1.0379049034483907,0.35425963442414193,-73.29659955401225,-6.616131403404568,1347 days,57 days,535,56.074766355140184,13.435427849700021,-20.434293429342954,0.4629233993536763,48 days,8 days,1.303761778290873,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.0000     0.000000              NaT
2004-08-20  10000.0000     0.000000              NaT
2004-08-23   9878.5000     0.012150              NaT
2004-08-24   9470.8000     0.052920              NaT
2004-08-25   9572.5000     0.042750              NaT
...                ...          ...              ...
2013-02-25  70181.7565     0.019764              NaT
2013-02-26  70125.4365     0.020551              NaT
2013-02-27  70974.6365     0.008690              NaT
2013-02-28  71099.5965     0.006944              NaT
2013-03-01  71538.7165     0.000811          10 days

[2148 rows x 3 columns]"
16,2004-08-19,2013-03-01,3116 days,99.90689013035382,39711.6860000001,58282.40000000003,297.116860000001,703.4582419772772,17.561240786475985,45.36432061802086,0.3871157012213653,0.6871225547205411,0.20957058293135467,-83.79630643213036,-8.560099584167748,1942 days,89 days,419,52.50596658711218,20.434293429342954,-13.790276115764755,0.39056708988916,56 days,8 days,1.2541767765613787,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23   9878.500     0.012150              NaT
2004-08-24   9470.800     0.052920              NaT
2004-08-25   9572.500     0.042750              NaT
...               ...          ...              ...
2013-02-25  38956.106     0.331597              NaT
2013-02-26  38924.746     0.332135              NaT
2013-02-27  39397.596     0.324022              NaT
2013-02-28  39467.176     0.322829              NaT
2013-03-01  39711.686     0.318633        1942 days

[2148 rows x 3 columns]"
17,2004-08-19,2013-03-01,3116 days,63.91992551210428,459.643999999991,10000.0,-95.40356000000008,703.4582419772772,-30.324933181799395,19.567688358940927,0.0,0.0,0.0,-95.7284250000001,-95.7284250000001,3115 days,3115 days,354,38.983050847457626,20.434293429342954,-13.790276115764755,-0.9898511517490882,42 days,6 days,0.6803983831422278,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23   9878.500     0.012150              NaT
2004-08-24   9470.800     0.052920              NaT
2004-08-25   9572.500     0.042750              NaT
...               ...          ...              ...
2013-02-25    459.644     0.954036              NaT
2013-02-26    459.644     0.954036              NaT
2013-02-27    459.644     0.954036              NaT
2013-02-28    459.644     0.954036              NaT
2013-03-01    459.644     0.954036        3115 days

[2148 rows x 3 columns]"
18,2004-08-19,2013-03-01,3116 days,99.90689013035382,33025.09500000003,56236.272500000014,230.25095000000027,703.4582419772772,15.04558991343361,44.46601339232515,0.3383615657352922,0.5868450961639806,0.17735550491124663,-84.83294567576472,-8.646571881732923,1942 days,90 days,409,51.58924205378973,20.434293429342954,-13.790276115764755,0.3083870419594126,56 days,8 days,1.2103365080193018,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23   9878.500     0.012150              NaT
2004-08-24   9470.800     0.052920              NaT
2004-08-25   9572.500     0.042750              NaT
...               ...          ...              ...
2013-02-25  32408.295     0.423712              NaT
2013-02-26  32382.695     0.424167              NaT
2013-02-27  32768.695     0.417303              NaT
2013-02-28  32825.495     0.416293              NaT
2013-03-01  33025.095     0.412744        1942 days

[2148 rows x 3 columns]"
19,2004-08-19,2013-03-01,3116 days,99.90689013035382,52753.032000000094,52795.93200000009,427.5303200000009,703.4582419772772,21.543835832597868,45.26338878989757,0.4759660380843222,0.8547879389223946,0.3977422875058258,-54.16531384604739,-8.062205405735428,1158 days,69 days,580,54.48275862068965,13.790276115764755,-20.434293429342954,0.4690741818188737,58 days,9 days,1.2978390952107233,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23  10121.500     0.000000              NaT
2004-08-24  10594.990     0.000000              NaT
2004-08-25  10483.930     0.010482              NaT
...               ...          ...              ...
2013-02-25  51750.732     0.019797              NaT
2013-02-26  51709.132     0.020585              NaT
2013-02-27  52336.382     0.008704              NaT
2013-02-28  52428.682     0.006956              NaT
2013-03-01  52753.032     0.000813          10 days

[2148 rows x 3 columns]"
20,2004-08-19,2013-03-01,3116 days,69.1806331471136,125575.83750000018,125575.83750000018,1155.758375000002,703.4582419772772,34.56184795931128,38.99387282381011,0.8863404800922318,1.892102792114673,1.012288963687157,-34.142274784290194,-5.550164561283396,576 days,48 days,254,59.84251968503938,14.503311258278151,-9.558305510460396,1.0959204031155467,54 days,9 days,1.7015868942417427,GeneticStrategy,"                 Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.0000     0.000000              NaT
2004-08-20   10000.0000     0.000000              NaT
2004-08-23   10000.0000     0.000000              NaT
2004-08-24   10000.0000     0.000000              NaT
2004-08-25   10000.0000     0.000000              NaT
...                 ...          ...              ...
2013-02-25  123185.7375     0.015730              NaT
2013-02-26  123086.5375     0.016523              NaT
2013-02-27  124582.2875     0.004572              NaT
2013-02-28  124802.3875     0.002813              NaT
2013-03-01  125575.8375     0.000000          10 days

[2148 rows x 3 columns]"
21,2004-08-19,2013-03-01,3116 days,64.43202979515829,488.51600000000053,10000.0,-95.11484,703.4582419772772,-29.825179433044223,20.99681314549452,0.0,0.0,0.0,-95.548625,-95.548625,3115 days,3115 days,375,40.53333333333333,20.434293429342954,-13.790276115764755,-0.8112249470419775,42 days,6 days,0.734365055530008,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23   9878.500     0.012150              NaT
2004-08-24   9470.800     0.052920              NaT
2004-08-25   9572.500     0.042750              NaT
...               ...          ...              ...
2013-02-25    488.516     0.951148              NaT
2013-02-26    488.516     0.951148              NaT
2013-02-27    488.516     0.951148              NaT
2013-02-28    488.516     0.951148              NaT
2013-03-01    488.516     0.951148        3115 days

[2148 rows x 3 columns]"
22,2004-08-19,2013-03-01,3116 days,99.90689013035382,176418.3115000002,189490.52000000022,1664.1831150000023,703.4582419772772,40.036920704370196,53.72531059128912,0.7452152488972613,1.5829388496659935,0.7863630290478251,-50.9140425292492,-7.084713727080187,584 days,45 days,579,57.167530224525045,13.790276115764755,-20.434293429342954,0.7045653940071839,58 days,9 days,1.432192838469679,GeneticStrategy,"                 Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.0000     0.000000              NaT
2004-08-20   10000.0000     0.000000              NaT
2004-08-23   10121.5000     0.000000              NaT
2004-08-24   10594.9900     0.000000              NaT
2004-08-25   10483.9300     0.010482              NaT
...                 ...          ...              ...
2013-02-25  173056.7515     0.086726              NaT
2013-02-26  172917.2315     0.087462              NaT
2013-02-27  175020.9315     0.076360              NaT
2013-02-28  175330.4915     0.074727              NaT
2013-03-01  176418.3115     0.068986         584 days

[2148 rows x 3 columns]"
23,2004-08-19,2013-03-01,3116 days,67.92364990689012,121153.47250000015,121252.47250000013,1111.5347250000016,703.4582419772772,33.99705985574204,37.70339275612305,0.90169762906074,1.9205429802450857,1.0304779730308766,-32.991544453637125,-5.259380205265428,576 days,46 days,243,59.67078189300411,13.315684976836529,-9.558305510460396,0.9608204355700867,54 days,9 days,1.6022671625369223,GeneticStrategy,"                 Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.0000     0.000000              NaT
2004-08-20   10000.0000     0.000000              NaT
2004-08-23   10121.5000     0.000000              NaT
2004-08-24   10594.9900     0.000000              NaT
2004-08-25   10483.9300     0.010482              NaT
...                 ...          ...              ...
2013-02-25  118840.4725     0.019892              NaT
2013-02-26  118744.4725     0.020684              NaT
2013-02-27  120191.9725     0.008746              NaT
2013-02-28  120404.9725     0.006990              NaT
2013-03-01  121153.4725     0.000816          10 days

[2148 rows x 3 columns]"
24,2004-08-19,2013-03-01,3116 days,99.90689013035382,116417.14999999998,116512.18999999997,1064.1714999999997,703.4582419772772,33.37162498621895,50.788316977110924,0.6570728658179151,1.3305935561284217,0.6513887952153502,-51.231499883546874,-7.520744151067362,570 days,56 days,585,55.72649572649573,13.790276115764755,-20.434293429342954,0.5303092650740693,58 days,9 days,1.3310088100330708,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19   10000.00     0.000000              NaT
2004-08-20   10000.00     0.000000              NaT
2004-08-23   10121.50     0.000000              NaT
2004-08-24   10594.99     0.000000              NaT
2004-08-25   10483.93     0.010482              NaT
...               ...          ...              ...
2013-02-25  114196.67     0.019874              NaT
2013-02-26  114104.51     0.020665              NaT
2013-02-27  115494.11     0.008738              NaT
2013-02-28  115698.59     0.006983              NaT
2013-03-01  116417.15     0.000816          10 days

[2148 rows x 3 columns]"
25,2004-08-19,2013-03-01,3116 days,66.29422718808193,483.3089999999885,11496.0425,-95.16691000000012,703.4582419772772,-29.913346881121694,21.067998561566647,0.0,0.0,0.0,-95.81331575627013,-25.059690766967314,3101 days,778 days,379,38.522427440633244,20.434293429342954,-12.373936190154833,-0.8907855101759732,42 days,7 days,0.7082907496062367,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23  10121.500     0.000000              NaT
2004-08-24  10594.990     0.000000              NaT
2004-08-25  10483.930     0.010482              NaT
...               ...          ...              ...
2013-02-25    483.309     0.957959              NaT
2013-02-26    483.309     0.957959              NaT
2013-02-27    483.309     0.957959              NaT
2013-02-28    483.309     0.957959              NaT
2013-03-01    483.309     0.957959        3101 days

[2148 rows x 3 columns]"
26,2004-08-19,2013-03-01,3116 days,99.90689013035382,2900.961999999987,18759.658499999998,-70.99038000000013,703.4582419772772,-13.513908094958893,32.09758226849203,0.0,0.0,0.0,-84.80491262674111,-14.235018416235846,2957 days,344 days,548,50.54744525547446,13.315684976836529,-20.434293429342954,-0.09662653400367427,56 days,9 days,1.0152308371058467,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23   9878.500     0.012150              NaT
2004-08-24   9470.800     0.052920              NaT
2004-08-25   9572.500     0.042750              NaT
...               ...          ...              ...
2013-02-25   2947.222     0.842896              NaT
2013-02-26   2949.142     0.842793              NaT
2013-02-27   2920.192     0.844337              NaT
2013-02-28   2915.932     0.844564              NaT
2013-03-01   2900.962     0.845362        2957 days

[2148 rows x 3 columns]"
27,2004-08-19,2013-03-01,3116 days,99.90689013035382,1004.9794999999968,10693.772999999997,-89.95020500000003,703.4582419772772,-23.627915584668003,26.017750529605788,0.0,0.0,0.0,-90.60837087153433,-47.420543536053295,2909 days,1038 days,464,43.103448275862064,13.435427849700021,-20.434293429342954,-0.5564272219488187,56 days,8 days,0.8310655093692434,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.0000     0.000000              NaT
2004-08-20  10000.0000     0.000000              NaT
2004-08-23   9878.5000     0.012150              NaT
2004-08-24   9470.8000     0.052920              NaT
2004-08-25   9572.5000     0.042750              NaT
...                ...          ...              ...
2013-02-25   1020.3995     0.904580              NaT
2013-02-26   1021.0395     0.904520              NaT
2013-02-27   1011.3895     0.905423              NaT
2013-02-28   1009.9695     0.905555              NaT
2013-03-01   1004.9795     0.906022        2909 days

[2148 rows x 3 columns]"
28,2004-08-19,2013-03-01,3116 days,99.90689013035382,92422.68800000014,103863.64700000016,824.2268800000014,703.4582419772772,29.808650230527945,49.635151936824656,0.6005552328814915,1.1669052934104585,0.5854701129536789,-50.9140425292492,-6.498739135423056,593 days,55 days,551,54.99092558983666,13.790276115764755,-20.434293429342954,0.43299633381086444,58 days,9 days,1.274441029929294,GeneticStrategy,"               Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.000     0.000000              NaT
2004-08-20  10000.000     0.000000              NaT
2004-08-23  10121.500     0.000000              NaT
2004-08-24  10594.990     0.000000              NaT
2004-08-25  10483.930     0.010482              NaT
...               ...          ...              ...
2013-02-25  90664.808     0.127079              NaT
2013-02-26  90591.848     0.127781              NaT
2013-02-27  91691.948     0.117189              NaT
2013-02-28  91853.828     0.115631              NaT
2013-03-01  92422.688     0.110154         584 days

[2148 rows x 3 columns]"
29,2004-08-19,2013-03-01,3116 days,99.90689013035382,44409.79649999998,59595.15350000002,344.0979649999998,703.4582419772772,19.11355814234561,44.94315745246989,0.4252829401797004,0.7743969593450519,0.30242705974879586,-63.20055539415637,-7.930912921711387,1942 days,80 days,461,55.31453362255966,16.824918691201198,-13.790276115764755,0.5349007403258721,56 days,8 days,1.3524605184489484,GeneticStrategy,"                Equity  DrawdownPct DrawdownDuration
2004-08-19  10000.0000     0.000000              NaT
2004-08-20  10000.0000     0.000000              NaT
2004-08-23   9878.5000     0.012150              NaT
2004-08-24   9470.8000     0.052920              NaT
2004-08-25   9572.5000     0.042750              NaT
...                ...          ...              ...
2013-02-25  43561.6965     0.269040              NaT
2013-02-26  43526.4965     0.269630              NaT
2013-02-27  44057.2465     0.260724              NaT
2013-02-28  44135.3465     0.259414              NaT
2013-03-01  44409.7965     0.254809        1942 days

[2148 rows x 3 columns]"
